Energy, keV;Wavelength, A;Delta;Beta;Total linear attenuation coeff mu, 1/um;Linear attenuation coefficient (photoelectric part), 1/um;Linear attenuation coefficient (Compton scattering part), 1/um;Linear attenuation coefficient (Rayleigh scattering part), 1/um;"Beta"" = Lambda*Mu/(4*pi)";pi-shift length, micron;Indexes ratio Delta/(2*pi*Beta);Indexes ratio Beta/Delta;Critical angle for total external reflection (2*Delta)^(1/2), rad;Brewster angle, rad;Effective aperture of parabolic profile with focus distance F=1 m, micron;Zone plate 1-st order efficiency
4.36;2.84;0.0000179;0.000000027;0;0;0;0;0;7.92;105.75;0;0.01;0.79;423.91;0.4
4.37;2.84;0.0000179;2.67E-08;0;0;0;0;0;7.94;106.29;0;0.01;0.79;424.44;0.4
4.38;2.83;0.0000178;2.65E-08;0;0;0;0;0;7.96;106.82;0;0.01;0.79;424.95;0.4
4.39;2.82;0;0;0;0;0;0;0;7.98;107.35;0;0.01;0.79;425.45;0.4
4.4;2.82;0;0;0;0;0;0;0;8;107.88;0;0.01;0.79;425.95;0.4
4.41;2.81;0;0;0;0;0;0;0;8.01;108.42;0;0.01;0.79;426.46;0.4
4.42;2.81;0;0;0;0;0;0;0;8.03;108.96;0;0.01;0.79;426.97;0.4
4.43;2.8;0;0;0;0;0;0;0;8.05;109.51;0;0.01;0.79;427.49;0.4
4.44;2.79;0;0;0;0;0;0;0;8.07;110.06;0;0.01;0.79;428.02;0.4
4.45;2.79;0;0;0;0;0;0;0;8.09;110.6;0;0.01;0.79;428.53;0.4
4.46;2.78;0;0;0;0;0;0;0;8.11;111.14;0;0.01;0.79;429.02;0.4
4.47;2.77;0;0;0;0;0;0;0;8.12;111.68;0;0.01;0.79;429.51;0.4
4.48;2.77;0;0;0;0;0;0;0;8.14;112.23;0;0.01;0.79;430.01;0.4
4.49;2.76;0;0;0;0;0;0;0;8.16;112.78;0;0.01;0.79;430.52;0.4
4.5;2.76;0;0;0;0;0;0;0;8.18;113.34;0;0.01;0.79;431.04;0.4
4.51;2.75;0;0;0;0;0;0;0;8.2;113.9;0;0.01;0.79;431.55;0.4
4.52;2.74;0;0;0;0;0;0;0;8.22;114.46;0;0.01;0.79;432.07;0.4
4.53;2.74;0;0;0;0;0;0;0;8.23;115;0;0.01;0.79;432.55;0.4
4.54;2.73;0;0;0;0;0;0;0;8.25;115.55;0;0.01;0.79;433.03;0.4
4.55;2.72;0;0;0;0;0;0;0;8.27;116.11;0;0.01;0.79;433.53;0.4
4.56;2.72;0;0;0;0;0;0;0;8.29;116.67;0;0.01;0.79;434.03;0.4
4.57;2.71;0;0;0;0;0;0;0;8.31;117.24;0;0.01;0.79;434.53;0.4
4.58;2.71;0;0;0;0;0;0;0;8.32;117.81;0;0.01;0.79;435.04;0.4
4.59;2.7;0;0;0;0;0;0;0;8.34;118.38;0;0.01;0.79;435.56;0.4
4.6;2.7;0;0;0;0;0;0;0;8.36;118.94;0;0.01;0.79;436.03;0.4
4.61;2.69;0;0;0;0;0;0;0;8.38;119.5;0;0.01;0.79;436.51;0.4
4.62;2.68;0;0;0;0;0;0;0;8.4;120.06;0;0.01;0.79;437;0.4
4.63;2.68;0;0;0;0;0;0;0;8.42;120.63;0;0.01;0.79;437.49;0.4
4.64;2.67;0;0;0;0;0;0;0;8.43;121.21;0;0.01;0.79;437.98;0.4
4.65;2.67;0;0;0;0;0;0;0;8.45;121.79;0;0.01;0.79;438.48;0.4
4.66;2.66;0;0;0;0;0;0;0;8.47;122.37;0;0.01;0.79;438.99;0.4
4.67;2.65;0;0;0;0;0;0;0;8.49;122.95;0;0.01;0.79;439.48;0.4
4.68;2.65;0;0;0;0;0;0;0;8.51;123.52;0;0.01;0.79;439.95;0.4
4.69;2.64;0;0;0;0;0;0;0;8.53;124.09;0;0.01;0.79;440.42;0.4
4.7;2.64;0;0;0;0;0;0;0;8.54;124.67;0;0.01;0.79;440.9;0.4
4.71;2.63;0;0;0;0;0;0;0;8.56;125.25;0;0.01;0.79;441.39;0.4
4.72;2.63;0;0;0;0;0;0;0;8.58;125.84;0;0.01;0.79;441.88;0.4
4.73;2.62;0;0;0;0;0;0;0;8.6;126.43;0;0.01;0.79;442.38;0.4
4.74;2.62;0;0;0;0;0;0;0;8.62;127.03;0;0.01;0.79;442.88;0.4
4.75;2.61;0;0;0;0;0;0;0;8.64;127.61;0;0.01;0.79;443.34;0.4
4.76;2.6;0;0;0;0;0;0;0;8.65;128.19;0;0.01;0.79;443.81;0.4
4.77;2.6;0;0;0;0;0;0;0;8.67;128.78;0;0.01;0.79;444.28;0.4
4.78;2.59;0;0;0;0;0;0;0;8.69;129.37;0;0.01;0.79;444.76;0.4
4.79;2.59;0;0;0;0;0;0;0;8.71;129.96;0;0.01;0.79;445.24;0.4
4.8;2.58;0;0;0;0;0;0;0;8.73;130.57;0;0.01;0.79;445.73;0.4
4.81;2.58;0;0;0;0;0;0;0;8.75;131.18;0;0.01;0.79;446.22;0.4
4.82;2.57;0;0;0;0;0;0;0;8.76;131.78;0;0.01;0.79;446.7;0.4
4.83;2.57;0;0;0;0;0;0;0;8.78;132.37;0;0.01;0.79;447.16;0.4
4.84;2.56;0;0;0;0;0;0;0;8.8;132.96;0;0.01;0.79;447.62;0.4
4.85;2.56;0;0;0;0;0;0;0;8.82;133.56;0;0.01;0.79;448.08;0.4
4.86;2.55;0;0;0;0;0;0;0;8.84;134.16;0;0.01;0.79;448.55;0.4
4.87;2.55;0;0;0;0;0;0;0;8.85;134.77;0;0.01;0.79;449.03;0.4
4.88;2.54;0;0;0;0;0;0;0;8.87;135.39;0;0.01;0.79;449.51;0.4
4.89;2.54;0;0;0;0;0;0;0;8.89;136.01;0;0.01;0.79;450;0.4
4.9;2.53;0;0;0;0;0;0;0;8.91;136.62;0;0.01;0.79;450.46;0.4
4.91;2.53;0;0;0;0;0;0;0;8.93;137.22;0;0.01;0.79;450.91;0.4
4.92;2.52;0;0;0;0;0;0;0;8.95;137.83;0;0.01;0.79;451.37;0.4
4.93;2.51;0;0;0;0;0;0;0;8.96;138.44;0;0.01;0.79;451.83;0.4
4.94;2.51;0;0;0;0;0;0;0;8.98;139.06;0;0.01;0.79;452.29;0.4
4.95;2.5;0;0;0;0;0;0;0;9;139.68;0;0.01;0.79;452.76;0.4
4.96;2.5;0;0;0;0;0;0;0;9.02;140.31;0;0.01;0.79;453.24;0.4
4.97;2.49;0;0;0;0;0;0;0;9.04;140.94;0;0.01;0.79;453.72;0.4
4.98;2.49;0;0;0;0;0;0;0;9.06;141.56;0;0.01;0.79;454.18;0.4
4.99;2.48;0;0;0;0;0;0;0;9.07;142.18;0;0.01;0.79;454.63;0.4
5;2.48;0;0;0;0;0;0;0;9.09;142.8;0;0.01;0.79;455.09;0.4
5.01;2.47;0;0;0;0;0;0;0;9.11;143.43;0;0.01;0.79;455.55;0.4
5.02;2.47;0;0;0;0;0;0;0;9.13;144.07;0;0.01;0.79;456.01;0.4
5.03;2.46;0;0;0;0;0;0;0;9.15;144.71;0;0.01;0.79;456.48;0.4
5.04;2.46;0;0;0;0;0;0;0;9.17;145.35;0;0.01;0.79;456.96;0.4
5.05;2.46;0;0;0;0;0;0;0;9.18;146;0;0.01;0.79;457.44;0.4
5.06;2.45;0;0;0;0;0;0;0;9.2;146.64;0;0.01;0.79;457.9;0.4
5.07;2.45;0;0;0;0;0;0;0;9.22;147.27;0;0.01;0.79;458.34;0.4
5.08;2.44;0;0;0;0;0;0;0;9.24;147.91;0;0.01;0.79;458.8;0.4
5.09;2.44;0;0;0;0;0;0;0;9.26;148.55;0;0.01;0.79;459.25;0.4
5.1;2.43;0;0;0;0;0;0;0;9.28;149.2;0;0.01;0.79;459.71;0.4
5.11;2.43;0;0;0;0;0;0;0;9.29;149.86;0;0.01;0.79;460.18;0.4
5.12;2.42;0;0;0;0;0;0;0;9.31;150.52;0;0.01;0.79;460.65;0.4
5.13;2.42;0;0;0;0;0;0;0;9.33;151.18;0;0.01;0.79;461.13;0.4
5.14;2.41;0;0;0;0;0;0;0;9.35;151.84;0;0.01;0.79;461.59;0.4
5.15;2.41;0;0;0;0;0;0;0;9.37;152.48;0;0.01;0.79;462.03;0.4
5.16;2.4;0;0;0;0;0;0;0;9.38;153.13;0;0.01;0.79;462.47;0.4
5.17;2.4;0;0;0;0;0;0;0;9.4;153.79;0;0.01;0.79;462.92;0.4
5.18;2.39;0;0;0;0;0;0;0;9.42;154.45;0;0.01;0.79;463.37;0.4
5.19;2.39;0;0;0;0;0;0;0;9.44;155.11;0;0.01;0.79;463.83;0.4
5.2;2.38;0;0;0;0;0;0;0;9.46;155.78;0;0.01;0.79;464.29;0.4
5.21;2.38;0;0;0;0;0;0;0;9.48;156.46;0;0.01;0.79;464.76;0.4
5.22;2.38;0;0;0;0;0;0;0;9.49;157.14;0;0.01;0.79;465.23;0.4
5.23;2.37;0;0;0;0;0;0;0;9.51;157.8;0;0;0.79;465.66;0.4
5.24;2.37;0;0;0;0;0;0;0;9.53;158.45;0;0;0.79;466.09;0.4
5.25;2.36;0;0;0;0;0;0;0;9.55;159.12;0;0;0.79;466.53;0.4
5.26;2.36;0;0;0;0;0;0;0;9.57;159.79;0;0;0.79;466.98;0.4
5.27;2.35;0;0;0;0;0;0;0;9.59;160.47;0;0;0.79;467.43;0.4
5.28;2.35;0;0;0;0;0;0;0;9.6;161.15;0;0;0.79;467.88;0.4
5.29;2.34;0;0;0;0;0;0;0;9.62;161.84;0;0;0.79;468.34;0.4
5.3;2.34;0;0;0;0;0;0;0;9.64;162.53;0;0;0.79;468.8;0.4
5.31;2.33;0;0;0;0;0;0;0;9.66;163.21;0;0;0.79;469.24;0.4
5.32;2.33;0;0;0;0;0;0;0;9.68;163.88;0;0;0.79;469.66;0.4
5.33;2.33;0;0;0;0;0;0;0;9.7;164.56;0;0;0.79;470.09;0.4
5.34;2.32;0;0;0;0;0;0;0;9.71;165.24;0;0;0.79;470.53;0.4
5.35;2.32;0;0;0;0;0;0;0;9.73;165.92;0;0;0.79;470.97;0.4
5.36;2.31;0;0;0;0;0;0;0;9.75;166.62;0;0;0.79;471.41;0.4
5.37;2.31;0;0;0;0;0;0;0;9.77;167.32;0;0;0.79;471.86;0.4
5.38;2.3;0;0;0;0;0;0;0;9.79;168.02;0;0;0.79;472.31;0.4
5.39;2.3;0;0;0;0;0;0;0;9.81;168.73;0;0;0.79;472.76;0.4
5.4;2.3;0;0;0;0;0;0;0;9.82;169.41;0;0;0.79;473.18;0.4
5.41;2.29;0;0;0;0;0;0;0;9.84;170.09;0;0;0.79;473.6;0.4
5.42;2.29;0;0;0;0;0;0;0;9.86;170.79;0;0;0.79;474.02;0.4
5.43;2.28;0;0;0;0;0;0;0;9.88;171.48;0;0;0.79;474.45;0.4
5.44;2.28;0;0;0;0;0;0;0;9.9;172.19;0;0;0.79;474.88;0.4
5.45;2.27;0;0;0;0;0;0;0;9.91;172.89;0;0;0.79;475.32;0.4
5.46;2.27;0;0;0;0;0;0;0;9.93;173.61;0;0;0.79;475.76;0.4
5.47;2.27;0;0;0;0;0;0;0;9.95;174.33;0;0;0.79;476.21;0.4
5.48;2.26;0;0;0;0;0;0;0;9.97;175.04;0;0;0.79;476.64;0.4
5.49;2.26;0;0;0;0;0;0;0;9.99;175.74;0;0;0.79;477.05;0.4
5.5;2.25;0;0;0;0;0;0;0;10.01;176.44;0;0;0.79;477.47;0.4
5.51;2.25;0;0;0;0;0;0;0;10.02;177.14;0;0;0.79;477.89;0.4
5.52;2.25;0;0;0;0;0;0;0;10.04;177.86;0;0;0.79;478.31;0.4
5.53;2.24;0;0;0;0;0;0;0;10.06;178.57;0;0;0.79;478.73;0.4
5.54;2.24;0;0;0;0;0;0;0;10.08;179.3;0;0;0.79;479.16;0.4
5.55;2.23;0;0;0;0;0;0;0;10.1;180.03;0;0;0.79;479.6;0.4
5.56;2.23;0;0;0;0;0;0;0;10.12;180.76;0;0;0.79;480.04;0.4
5.57;2.23;0;0;0;0;0;0;0;10.13;181.49;0;0;0.79;480.46;0.4
5.58;2.22;0;0;0;0;0;0;0;10.15;182.2;0;0;0.79;480.86;0.4
5.59;2.22;0;0;0;0;0;0;0;10.17;182.91;0;0;0.79;481.27;0.4
5.6;2.21;0;0;0;0;0;0;0;10.19;183.63;0;0;0.79;481.68;0.4
5.61;2.21;0;0;0;0;0;0;0;10.21;184.36;0;0;0.79;482.09;0.4
5.62;2.21;0;0;0;0;0;0;0;10.23;185.09;0;0;0.79;482.51;0.4
5.63;2.2;0;0;0;0;0;0;0;10.24;185.83;0;0;0.79;482.94;0.4
5.64;2.2;0;0;0;0;0;0;0;10.26;186.57;0;0;0.79;483.36;0.4
5.65;2.19;0;0;0;0;0;0;0;10.28;187.32;0;0;0.79;483.79;0.4
5.66;2.19;0;0;0;0;0;0;0;10.3;188.06;0;0;0.79;484.21;0.4
5.67;2.19;0;0;0;0;0;0;0;10.32;188.78;0;0;0.79;484.6;0.4
5.68;2.18;0;0;0;0;0;0;0;10.33;189.51;0;0;0.79;485;0.4
5.69;2.18;0;0;0;0;0;0;0;10.35;190.25;0;0;0.79;485.4;0.4
5.7;2.18;0;0;0;0;0;0;0;10.37;190.99;0;0;0.79;485.81;0.4
5.71;2.17;0;0;0;0;0;0;0;10.39;191.74;0;0;0.79;486.22;0.4
5.72;2.17;0;0;0;0;0;0;0;10.41;192.49;0;0;0.79;486.64;0.4
5.73;2.16;0;0;0;0;0;0;0;10.43;193.25;0;0;0.79;487.06;0.4
5.74;2.16;0;0;0;0;0;0;0;10.44;194.01;0;0;0.79;487.48;0.4
5.75;2.16;0;0;0;0;0;0;0;10.46;194.77;0;0;0.79;487.89;0.4
5.76;2.15;0;0;0;0;0;0;0;10.48;195.5;0;0;0.79;488.28;0.4
5.77;2.15;0;0;0;0;0;0;0;10.5;196.25;0;0;0.79;488.67;0.4
5.78;2.15;0;0;0;0;0;0;0;10.52;197;0;0;0.79;489.06;0.4
5.79;2.14;0;0;0;0;0;0;0;10.54;197.75;0;0;0.79;489.46;0.4
5.8;2.14;0;0;0;0;0;0;0;10.55;198.51;0;0;0.79;489.86;0.4
5.81;2.13;0;0;0;0;0;0;0;10.57;199.28;0;0;0.79;490.27;0.4
5.82;2.13;0;0;0;0;0;0;0;10.59;200.05;0;0;0.79;490.68;0.4
5.83;2.13;0;0;0;0;0;0;0;10.61;200.83;0;0;0.79;491.09;0.4
5.84;2.12;0;0;0;0;0;0;0;10.63;201.61;0;0;0.79;491.51;0.4
5.85;2.12;0;0;0;0;0;0;0;10.65;202.36;0;0;0.79;491.88;0.4
5.86;2.12;0;0;0;0;0;0;0;10.66;203.11;0;0;0.79;492.27;0.4
5.87;2.11;0;0;0;0;0;0;0;10.68;203.87;0;0;0.79;492.65;0.4
5.88;2.11;0;0;0;0;0;0;0;10.7;204.64;0;0;0.79;493.04;0.4
5.89;2.1;0;0;0;0;0;0;0;10.72;205.41;0;0;0.79;493.43;0.4
5.9;2.1;0;0;0;0;0;0;0;10.74;206.19;0;0;0.79;493.83;0.4
5.91;2.1;0;0;0;0;0;0;0;10.75;206.98;0;0;0.79;494.23;0.4
5.92;2.09;0;0;0;0;0;0;0;10.77;207.77;0;0;0.79;494.63;0.4
5.93;2.09;0;0;0;0;0;0;0;10.79;208.57;0;0;0.79;495.04;0.4
5.94;2.09;0;0;0;0;0;0;0;10.81;209.34;0;0;0.79;495.43;0.4
5.95;2.08;0;0;0;0;0;0;0;10.83;210.12;0;0;0.79;495.8;0.4
5.96;2.08;0;0;0;0;0;0;0;10.85;210.89;0;0;0.79;496.18;0.4
5.97;2.08;0;0;0;0;0;0;0;10.86;211.67;0;0;0.79;496.56;0.4
5.98;2.07;0;0;0;0;0;0;0;10.88;212.46;0;0;0.79;496.95;0.4
5.99;2.07;0;0;0;0;0;0;0;10.9;213.26;0;0;0.79;497.34;0.4
6;2.07;0;0;0;0;0;0;0;10.92;214.06;0;0;0.79;497.73;0.4
6.01;2.06;0;0;0;0;0;0;0;10.94;214.86;0;0;0.79;498.13;0.4
6.02;2.06;0;0;0;0;0;0;0;10.96;215.67;0;0;0.79;498.53;0.4
6.03;2.06;0;0;0;0;0;0;0;10.97;216.49;0;0;0.79;498.93;0.4
6.04;2.05;0;0;0;0;0;0;0;10.99;217.28;0;0;0.79;499.31;0.4
6.05;2.05;0;0;0;0;0;0;0;11.01;218.08;0;0;0.79;499.68;0.4
6.06;2.05;0;0;0;0;0;0;0;11.03;218.88;0;0;0.79;500.06;0.4
6.07;2.04;0;0;0;0;0;0;0;11.05;219.68;0;0;0.79;500.44;0.4
6.08;2.04;0;0;0;0;0;0;0;11.07;220.5;0;0;0.79;500.83;0.4
6.09;2.04;0;0;0;0;0;0;0;11.08;221.31;0;0;0.79;501.22;0.4
6.1;2.03;0;0;0;0;0;0;0;11.1;222.14;0;0;0.79;501.61;0.4
6.11;2.03;0;0;0;0;0;0;0;11.12;222.97;0;0;0.79;502;0.4
6.12;2.03;0;0;0;0;0;0;0;11.14;223.81;0;0;0.79;502.4;0.4
6.13;2.02;0;0;0;0;0;0;0;11.16;224.64;0;0;0.79;502.8;0.4
6.14;2.02;0;0;0;0;0;0;0;11.18;225.45;0;0;0.79;503.16;0.4
6.15;2.02;0;0;0;0;0;0;0;11.19;226.26;0;0;0.79;503.53;0.4
6.16;2.01;0;0;0;0;0;0;0;11.21;227.08;0;0;0.79;503.9;0.4
6.17;2.01;0;0;0;0;0;0;0;11.23;227.9;0;0;0.79;504.27;0.4
6.18;2.01;0;0;0;0;0;0;0;11.25;228.73;0;0;0.79;504.65;0.4
6.19;2;0;0;0;0;0;0;0;11.27;229.57;0;0;0.79;505.03;0.4
6.2;2;0;0;0;0;0;0;0;11.28;230.41;0;0;0.79;505.42;0.4
6.21;2;0;0;0;0;0;0;0;11.3;231.26;0;0;0.79;505.81;0.4
6.22;1.99;0;0;0;0;0;0;0;11.32;232.11;0;0;0.79;506.2;0.4
6.23;1.99;0;0;0;0;0;0;0;11.34;232.96;0;0;0.79;506.58;0.4
6.24;1.99;0;0;0;0;0;0;0;11.36;233.78;0;0;0.79;506.93;0.4
6.25;1.98;0;0;0;0;0;0;0;11.38;234.61;0;0;0.79;507.29;0.4
6.26;1.98;0;0;0;0;0;0;0;11.39;235.44;0;0;0.79;507.66;0.4
6.27;1.98;0;0;0;0;0;0;0;11.41;236.28;0;0;0.79;508.02;0.4
6.28;1.97;0;0;0;0;0;0;0;11.43;237.13;0;0;0.79;508.39;0.4
6.29;1.97;0;0;0;0;0;0;0;11.45;237.98;0;0;0.79;508.76;0.4
6.3;1.97;0;0;0;0;0;0;0;11.47;238.84;0;0;0.79;509.14;0.4
6.31;1.96;0;0;0;0;0;0;0;11.49;239.71;0;0;0.79;509.52;0.4
6.32;1.96;0;0;0;0;0;0;0;11.5;240.58;0;0;0.79;509.9;0.4
6.33;1.96;0;0;0;0;0;0;0;11.52;241.45;0;0;0.79;510.28;0.4
6.34;1.96;0;0;0;0;0;0;0;11.54;242.28;0;0;0.79;510.62;0.4
6.35;1.95;0;0;0;0;0;0;0;11.56;243.13;0;0;0.79;510.97;0.4
6.36;1.95;0;0;0;0;0;0;0;11.58;243.98;0;0;0.79;511.33;0.4
6.37;1.95;0;0;0;0;0;0;0;11.6;244.84;0;0;0.79;511.69;0.4
6.38;1.94;0;0;0;0;0;0;0;11.61;245.7;0;0;0.79;512.05;0.4
6.39;1.94;0;0;0;0;0;0;0;11.63;246.57;0;0;0.79;512.41;0.4
6.4;1.94;0;0;0;0;0;0;0;11.65;247.45;0;0;0.79;512.78;0.4
6.41;1.93;0;0;0;0;0;0;0;11.67;248.33;0;0;0.79;513.15;0.4
6.42;1.93;0;0;0;0;0;0;0;11.69;249.22;0;0;0.79;513.52;0.4
6.43;1.93;0;0;0;0;0;0;0;11.7;250.11;0;0;0.79;513.89;0.4
6.44;1.93;0;0;0;0;0;0;0;11.72;250.96;0;0;0.79;514.23;0.4
6.45;1.92;0;0;0;0;0;0;0;11.74;251.82;0;0;0.79;514.57;0.4
6.46;1.92;0;0;0;0;0;0;0;11.76;252.69;0;0;0.79;514.92;0.4
6.47;1.92;0;0;0;0;0;0;0;11.78;253.56;0;0;0.79;515.27;0.4
6.48;1.91;0;0;0;0;0;0;0;11.8;254.44;0;0;0.79;515.62;0.4
6.49;1.91;0;0;0;0;0;0;0;11.81;255.33;0;0;0.79;515.97;0.4
6.5;1.91;0;0;0;0;0;0;0;11.83;256.22;0;0;0.79;516.33;0.4
6.51;1.9;0;0;0;0;0;0;0;11.85;257.12;0;0;0.79;516.69;0.4
6.52;1.9;0;0;0;0;0;0;0;11.87;258.02;0;0;0.79;517.05;0.4
6.53;1.9;0;0;0;0;0;0;0;11.89;258.93;0;0;0.79;517.42;0.4
6.54;1.9;0;0;0;0;0;0;0;11.91;259.81;0;0;0.79;517.76;0.4
6.55;1.89;0;0;0;0;0;0;0;11.92;260.69;0;0;0.79;518.09;0.4
6.56;1.89;0;0;0;0;0;0;0;11.94;261.57;0;0;0.79;518.43;0.4
6.57;1.89;0;0;0;0;0;0;0;11.96;262.46;0;0;0.79;518.76;0.4
6.58;1.88;0;0;0;0;0;0;0;11.98;263.35;0;0;0.79;519.1;0.4
6.59;1.88;0;0;0;0;0;0;0;12;264.25;0;0;0.79;519.45;0.4
6.6;1.88;0;0;0;0;0;0;0;12.02;265.16;0;0;0.79;519.79;0.4
6.61;1.88;0;0;0;0;0;0;0;12.03;266.07;0;0;0.79;520.14;0.4
6.62;1.87;0;0;0;0;0;0;0;12.05;266.99;0;0;0.79;520.49;0.4
6.63;1.87;0;0;0;0;0;0;0;12.07;267.91;0;0;0.79;520.85;0.4
6.64;1.87;0;0;0;0;0;0;0;12.09;268.84;0;0;0.79;521.2;0.4
6.65;1.86;0;0;0;0;0;0;0;12.11;269.73;0;0;0.79;521.53;0.4
6.66;1.86;0;0;0;0;0;0;0;12.12;270.63;0;0;0.79;521.85;0.4
6.67;1.86;0;0;0;0;0;0;0;12.14;271.53;0;0;0.79;522.18;0.4
6.68;1.86;0;0;0;0;0;0;0;12.16;272.44;0;0;0.79;522.51;0.4
6.69;1.85;0;0;0;0;0;0;0;12.18;273.35;0;0;0.79;522.84;0.4
6.7;1.85;0;0;0;0;0;0;0;12.2;274.27;0;0;0.79;523.18;0.4
6.71;1.85;0;0;0;0;0;0;0;12.22;275.2;0;0;0.79;523.51;0.4
6.72;1.85;0;0;0;0;0;0;0;12.23;276.13;0;0;0.79;523.85;0.4
6.73;1.84;0;0;0;0;0;0;0;12.25;277.07;0;0;0.79;524.2;0.4
6.74;1.84;0;0;0;0;0;0;0;12.27;278.01;0;0;0.79;524.55;0.4
6.75;1.84;0;0;0;0;0;0;0;12.29;278.95;0;0;0.79;524.88;0.4
6.76;1.83;0;0;0;0;0;0;0;12.31;279.86;0;0;0.79;525.2;0.4
6.77;1.83;0;0;0;0;0;0;0;12.33;280.77;0;0;0.79;525.51;0.4
6.78;1.83;0;0;0;0;0;0;0;12.34;281.7;0;0;0.79;525.83;0.4
6.79;1.83;0;0;0;0;0;0;0;12.36;282.62;0;0;0.79;526.15;0.4
6.8;1.82;0;0;0;0;0;0;0;12.38;283.56;0;0;0.79;526.48;0.4
6.81;1.82;0;0;0;0;0;0;0;12.4;284.5;0;0;0.79;526.8;0.4
6.82;1.82;0;0;0;0;0;0;0;12.42;285.44;0;0;0.79;527.13;0.4
6.83;1.82;0;0;0;0;0;0;0;12.44;286.4;0;0;0.79;527.47;0.4
6.84;1.81;0;0;0;0;0;0;0;12.45;287.36;0;0;0.79;527.8;0.4
6.85;1.81;0;0;0;0;0;0;0;12.47;288.32;0;0;0.79;528.14;0.4
6.86;1.81;0;0;0;0;0;0;0;12.49;289.27;0;0;0.79;528.46;0.4
6.87;1.8;0;0;0;0;0;0;0;12.51;290.2;0;0;0.79;528.77;0.4
6.88;1.8;0;0;0;0;0;0;0;12.53;291.13;0;0;0.79;529.08;0.4
6.89;1.8;0;0;0;0;0;0;0;12.54;292.07;0;0;0.79;529.38;0.4
6.9;1.8;0;0;0;0;0;0;0;12.56;293.02;0;0;0.79;529.7;0.4
6.91;1.79;0;0;0;0;0;0;0;12.58;293.97;0;0;0.79;530.01;0.4
6.92;1.79;0;0;0;0;0;0;0;12.6;294.93;0;0;0.79;530.33;0.4
6.93;1.79;0;0;0;0;0;0;0;12.62;295.9;0;0;0.79;530.65;0.4
6.94;1.79;0;0;0;0;0;0;0;12.64;296.87;0;0;0.79;530.97;0.4
6.95;1.78;0;0;0;0;0;0;0;12.65;297.85;0;0;0.79;531.3;0.4
6.96;1.78;0;0;0;0;0;0;0;12.67;298.83;0;0;0.79;531.63;0.4
6.97;1.78;0;0;0;0;0;0;0;12.69;299.8;0;0;0.79;531.95;0.4
6.98;1.78;0;0;0;0;0;0;0;12.71;300.75;0;0;0.79;532.24;0.4
6.99;1.77;0;0;0;0;0;0;0;12.73;301.7;0;0;0.79;532.54;0.4
7;1.77;0;0;0;0;0;0;0;12.75;302.66;0;0;0.79;532.84;0.4
7.01;1.77;0;0;0;0;0;0;0;12.76;303.63;0;0;0.79;533.14;0.4
7.02;1.77;0;0;0;0;0;0;0;12.78;304.6;0;0;0.79;533.45;0.4
7.03;1.76;0;0;0;0;0;0;0;12.8;305.57;0;0;0.79;533.76;0.4
7.04;1.76;0;0;0;0;0;0;0;12.82;306.56;0;0;0.79;534.07;0.4
7.05;1.76;0;0;0;0;0;0;0;12.84;307.55;0;0;0.79;534.38;0.4
7.06;1.76;0;0;0;0;0;0;0;12.86;308.54;0;0;0.79;534.69;0.4
7.07;1.75;0;0;0;0;0;0;0;12.87;309.55;0;0;0.79;535.01;0.4
7.08;1.75;0;0;0;0;0;0;0;12.89;310.55;0;0;0.79;535.33;0.4
7.09;1.75;0;0;0;0;0;0;0;12.91;311.52;0;0;0.79;535.62;0.4
7.1;1.75;0;0;0;0;0;0;0;12.93;312.49;0;0;0.79;535.9;0.4
7.11;1.74;0;0;0;0;0;0;0;12.95;313.46;0;0;0.79;536.19;0.4
7.12;1.74;0;0;0;0;0;0;0;12.96;314.44;0;0;0.79;536.49;0.4
7.13;1.74;0;0;0;0;0;0;0;12.98;315.43;0;0;0.79;536.78;0.4
7.14;1.74;0;0;0;0;0;0;0;13;316.43;0;0;0.79;537.08;0.4
7.15;1.73;0;0;0;0;0;0;0;13.02;317.43;0;0;0.79;537.38;0.4
7.16;1.73;0;0;0;0;0;0;0;13.04;318.44;0;0;0.79;537.68;0.4
7.17;1.73;0;0;0;0;0;0;0;13.06;319.45;0;0;0.79;537.99;0.4
7.18;1.73;0;0;0;0;0;0;0;13.07;320.47;0;0;0.79;538.3;0.4
7.19;1.72;0;0;0;0;0;0;0;13.09;321.5;0;0;0.79;538.61;0.4
7.2;1.72;0;0;0;0;0;0;0;13.11;322.5;0;0;0.79;538.9;0.4
7.21;1.72;0;0;0;0;0;0;0;13.13;323.48;0;0;0.79;539.17;0.4
7.22;1.72;0;0;0;0;0;0;0;13.15;324.48;0;0;0.79;539.45;0.4
7.23;1.71;0;0;0;0;0;0;0;13.17;325.48;0;0;0.79;539.74;0.4
7.24;1.71;0;0;0;0;0;0;0;13.18;326.48;0;0;0.79;540.02;0.4
7.25;1.71;0;0;0;0;0;0;0;13.2;327.49;0;0;0.79;540.31;0.4
7.26;1.71;0;0;0;0;0;0;0;13.22;328.51;0;0;0.79;540.6;0.4
7.27;1.71;0;0;0;0;0;0;0;13.24;329.54;0;0;0.79;540.89;0.4
7.28;1.7;0;0;0;0;0;0;0;13.26;330.57;0;0;0.79;541.18;0.4
7.29;1.7;0;0;0;0;0;0;0;13.27;331.6;0;0;0.79;541.48;0.4
